Sample in Buffer,Sample in Window,TRIGGER,spi_rtl_sck_o,spi_rtl_io0_o,spi_rtl_io1_o,spi_rtl_ss_o_0_0,adc_ready,<const0>_1,<const0>_2,<const0>_3,dds_m_tvalid_out,dds_m_reset_out,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,<const0>,ila_probe2[15:0],ila_probe3[15:0]
301,301,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32709,0000
302,302,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32708,0000
303,303,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32708,0000
304,304,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32708,0000
305,305,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32707,0000
306,306,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32707,0000
307,307,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32707,0000
308,308,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32706,0000
309,309,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32706,0000
310,310,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32705,0000
311,311,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32705,0000
312,312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32705,0000
313,313,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32704,0000
314,314,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32704,0000
315,315,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32703,0000
316,316,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32703,0000
317,317,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32702,0000
318,318,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32702,0000
319,319,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32702,0000
320,320,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32701,0000
321,321,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32701,0000
322,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32701,0000
323,323,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32700,0000
324,324,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32700,0000
325,325,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32699,0000
326,326,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32699,0000
327,327,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32699,0000
328,328,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32698,0000
329,329,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32698,0000
330,330,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32697,0000
331,331,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32697,0000
332,332,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32696,0000
333,333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32696,0000
334,334,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32696,0000
335,335,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32695,0000
336,336,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32695,0000
337,337,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32694,0000
338,338,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32694,0000
339,339,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32693,0000
340,340,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32693,0000
341,341,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32693,0000
342,342,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32692,0000
343,343,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32692,0000
344,344,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32691,0000
345,345,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32691,0000
346,346,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32690,0000
347,347,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32690,0000
348,348,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32690,0000
349,349,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32689,0000
350,350,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32689,0000
351,351,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32688,0000
352,352,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32688,0000
353,353,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32687,0000
354,354,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32687,0000
355,355,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32687,0000
356,356,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32686,0000
357,357,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32685,0000
358,358,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32685,0000
359,359,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32685,0000
360,360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32684,0000
361,361,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32684,0000
362,362,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32683,0000
363,363,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32683,0000
364,364,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32682,0000
365,365,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32682,0000
366,366,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32681,0000
367,367,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32681,0000
368,368,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32681,0000
369,369,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32680,0000
370,370,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32680,0000
371,371,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32679,0000
372,372,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32679,0000
373,373,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32678,0000
374,374,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32678,0000
375,375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32677,0000
376,376,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32677,0000
377,377,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32676,0000
378,378,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32676,0000
379,379,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32675,0000
380,380,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32675,0000
381,381,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32674,0000
382,382,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32674,0000
383,383,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32673,0000
384,384,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32673,0000
385,385,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32672,0000
386,386,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32672,0000
387,387,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32671,0000
388,388,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32671,0000
389,389,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32671,0000
390,390,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32670,0000
391,391,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32670,0000
392,392,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32669,0000
393,393,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32669,0000
394,394,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32668,0000
395,395,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32668,0000
396,396,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32667,0000
397,397,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32667,0000
398,398,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32666,0000
399,399,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32665,0000
400,400,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32665,0000
401,401,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32664,0000
402,402,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32664,0000
403,403,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32663,0000
404,404,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32663,0000
405,405,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32662,0000
406,406,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32662,0000
407,407,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32661,0000
408,408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32661,0000
409,409,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32660,0000
410,410,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32660,0000
411,411,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32659,0000
412,412,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32659,0000
413,413,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32658,0000
414,414,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32658,0000
415,415,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32657,0000
416,416,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32657,0000
417,417,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32656,0000
418,418,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32656,0000
419,419,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32655,0000
420,420,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32655,0000
421,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32654,0000
422,422,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32654,0000
423,423,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32653,0000
424,424,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32652,0000
425,425,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32652,0000
426,426,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32651,0000
427,427,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32651,0000
428,428,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32650,0000
429,429,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32650,0000
430,430,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32649,0000
431,431,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32649,0000
432,432,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32648,0000
433,433,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32648,0000
434,434,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32647,0000
435,435,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32647,0000
436,436,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32646,0000
437,437,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32646,0000
438,438,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32645,0000
439,439,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32644,0000
440,440,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32644,0000
441,441,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32643,0000
442,442,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32643,0000
443,443,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32642,0000
444,444,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32642,0000
445,445,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32641,0000
446,446,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32640,0000
447,447,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32640,0000
448,448,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32639,0000
449,449,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32639,0000
450,450,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32638,0000
451,451,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32638,0000
452,452,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32637,0000
453,453,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32637,0000
454,454,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32636,0000
455,455,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32635,0000
456,456,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32635,0000
457,457,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32634,0000
458,458,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32634,0000
459,459,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32633,0000
460,460,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32632,0000
461,461,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32632,0000
462,462,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32631,0000
463,463,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32631,0000
464,464,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32630,0000
465,465,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32629,0000
466,466,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32629,0000
467,467,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32628,0000
468,468,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32628,0000
469,469,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32627,0000
470,470,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32627,0000
471,471,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32626,0000
472,472,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32625,0000
473,473,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32625,0000
474,474,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32624,0000
475,475,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32624,0000
476,476,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32623,0000
477,477,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32623,0000
478,478,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32622,0000
479,479,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32621,0000
480,480,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32621,0000
481,481,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32620,0000
482,482,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32619,0000
483,483,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32619,0000
484,484,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32618,0000
485,485,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32617,0000
486,486,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32617,0000
487,487,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32616,0000
488,488,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32616,0000
489,489,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32615,0000
490,490,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32614,0000
491,491,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32614,0000
492,492,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32613,0000
493,493,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32613,0000
494,494,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32612,0000
495,495,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32611,0000
496,496,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32611,0000
497,497,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32610,0000
498,498,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32610,0000
499,499,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32609,0000
500,500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32608,0000
501,501,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32608,0000
502,502,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32607,0000
503,503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32606,0000
504,504,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32606,0000
505,505,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32605,0000
506,506,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32604,0000
507,507,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32604,0000
508,508,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32603,0000
509,509,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32602,0000
510,510,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32602,0000
511,511,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32601,0000
512,512,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32601,0000
513,513,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32600,0000
514,514,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32599,0000
515,515,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32599,0000
516,516,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32598,0000
517,517,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32597,0000
518,518,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32597,0000
519,519,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32596,0000
520,520,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32596,0000
521,521,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32595,0000
522,522,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32594,0000
523,523,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32593,0000
524,524,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32593,0000
525,525,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32592,0000
526,526,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32591,0000
527,527,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32591,0000
528,528,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32590,0000
529,529,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32589,0000
530,530,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32589,0000
531,531,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32588,0000
532,532,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32587,0000
533,533,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32587,0000
534,534,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32586,0000
535,535,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32585,0000
536,536,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32585,0000
537,537,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32584,0000
538,538,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32583,0000
539,539,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32583,0000
540,540,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32582,0000
541,541,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32581,0000
542,542,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32581,0000
543,543,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32580,0000
544,544,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32579,0000
545,545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32578,0000
546,546,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32578,0000
547,547,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32577,0000
548,548,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32576,0000
549,549,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32576,0000
550,550,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32575,0000
551,551,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32574,0000
552,552,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32574,0000
553,553,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32573,0000
554,554,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32572,0000
555,555,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32572,0000
556,556,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32571,0000
557,557,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32570,0000
558,558,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32570,0000
559,559,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32569,0000
560,560,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32568,0000
561,561,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32568,0000
562,562,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32567,0000
563,563,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32566,0000
564,564,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32565,0000
565,565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32564,0000
566,566,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32564,0000
567,567,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32563,0000
568,568,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32562,0000
569,569,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32562,0000
570,570,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32561,0000
571,571,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32560,0000
572,572,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32560,0000
573,573,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32559,0000
574,574,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32558,0000
575,575,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32557,0000
576,576,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32557,0000
577,577,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32556,0000
578,578,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32555,0000
579,579,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32555,0000
580,580,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32554,0000
581,581,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32553,0000
582,582,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32552,0000
583,583,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32552,0000
584,584,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32551,0000
585,585,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32550,0000
586,586,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32549,0000
587,587,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32548,0000
588,588,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32548,0000
589,589,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32547,0000
590,590,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32546,0000
591,591,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32546,0000
592,592,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32545,0000
593,593,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32544,0000
594,594,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32543,0000
595,595,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32543,0000
596,596,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32542,0000
597,597,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32541,0000
598,598,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32540,0000
599,599,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32540,0000
600,600,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32539,0000
601,601,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32538,0000
602,602,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32538,0000
603,603,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32537,0000
604,604,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32536,0000
605,605,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32535,0000
606,606,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32535,0000
607,607,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32533,0000
608,608,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32533,0000
609,609,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32532,0000
610,610,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32531,0000
611,611,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32530,0000
612,612,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32530,0000
613,613,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32529,0000
